date,1. open,2. high,3. low,4. close,5. volume
2020-08-27 14:10:00,524.6607,524.8858,524.6601,524.783,3527.0
2020-08-27 14:09:00,525.22,525.31,524.72,524.76,9382.0
2020-08-27 14:08:00,525.3733,525.4724,525.2258,525.275,3853.0
2020-08-27 14:07:00,525.59,525.82,525.47,525.47,3474.0
2020-08-27 14:06:00,526.0,526.05,525.3,525.56,13807.0
2020-08-27 14:05:00,525.8,526.0,525.64,525.8614,5478.0
2020-08-27 14:04:00,526.0,526.15,525.71,525.8738,6101.0
2020-08-27 14:03:00,525.7,526.0,525.63,525.9,19069.0
2020-08-27 14:02:00,525.62,525.7,525.3278,525.69,6149.0
2020-08-27 14:01:00,525.71,525.93,525.45,525.7567,9468.0
2020-08-27 14:00:00,525.2341,525.8802,525.2321,525.7672,16371.0
2020-08-27 13:59:00,525.27,525.6746,525.215,525.32,7889.0
2020-08-27 13:58:00,524.9,525.32,524.35,525.32,6346.0
2020-08-27 13:57:00,524.365,525.25,524.36,524.866,14782.0
2020-08-27 13:56:00,524.03,524.7199,524.03,524.315,3609.0
2020-08-27 13:55:00,523.9777,524.4,523.82,524.155,11787.0
2020-08-27 13:54:00,523.16,524.0,523.16,524.0,6985.0
2020-08-27 13:53:00,523.4922,523.63,523.12,523.29,13447.0
2020-08-27 13:52:00,524.05,524.3365,523.5,523.565,8575.0
2020-08-27 13:51:00,524.0,524.4199,523.8303,524.1869,8897.0
2020-08-27 13:50:00,524.0,524.0,523.66,523.76,8120.0
2020-08-27 13:49:00,524.7,524.8632,524.02,524.15,6619.0
2020-08-27 13:48:00,524.57,524.85,524.41,524.85,6007.0
2020-08-27 13:47:00,524.6,524.7,524.38,524.7,3700.0
2020-08-27 13:46:00,524.96,524.96,524.52,524.72,4662.0
2020-08-27 13:45:00,524.835,525.0883,524.5536,525.0883,4333.0
2020-08-27 13:44:00,525.28,525.39,524.625,524.765,8781.0
2020-08-27 13:43:00,525.47,525.49,525.03,525.1765,6897.0
2020-08-27 13:42:00,525.9563,525.9563,525.4,525.525,13257.0
2020-08-27 13:41:00,525.21,526.025,525.21,526.025,14611.0
2020-08-27 13:40:00,525.28,525.53,525.1063,525.1063,4207.0
2020-08-27 13:39:00,524.625,525.13,524.48,524.955,11775.0
2020-08-27 13:38:00,524.445,524.81,524.1728,524.7586,5802.0
2020-08-27 13:37:00,524.3062,524.51,524.26,524.26,4660.0
2020-08-27 13:36:00,524.39,524.66,524.0,524.36,7367.0
2020-08-27 13:35:00,524.69,524.85,524.21,524.32,5876.0
2020-08-27 13:34:00,524.7,524.765,524.1,524.6,10960.0
2020-08-27 13:33:00,524.5904,525.49,524.5904,524.8944,11950.0
2020-08-27 13:32:00,525.21,525.46,524.53,524.64,19732.0
2020-08-27 13:31:00,525.1501,525.79,525.12,525.12,23668.0
2020-08-27 13:30:00,524.53,525.37,524.53,525.37,21712.0
2020-08-27 13:29:00,524.29,524.7,524.16,524.509,7535.0
2020-08-27 13:28:00,523.9901,524.87,523.9901,524.315,18940.0
2020-08-27 13:27:00,524.09,524.54,523.85,524.32,13186.0
2020-08-27 13:26:00,523.3344,524.08,523.2997,524.06,8797.0
2020-08-27 13:25:00,523.137,523.46,523.1,523.33,4743.0
2020-08-27 13:24:00,523.76,523.92,523.09,523.1658,8533.0
2020-08-27 13:23:00,523.7,523.9949,523.47,523.82,7015.0
2020-08-27 13:22:00,523.44,523.95,523.07,523.7,8649.0
2020-08-27 13:21:00,523.54,523.59,523.0,523.11,5936.0
2020-08-27 13:20:00,523.64,523.64,522.87,523.49,10699.0
2020-08-27 13:19:00,522.525,523.67,522.509,523.56,14898.0
2020-08-27 13:18:00,522.2,522.84,521.91,522.55,11779.0
2020-08-27 13:17:00,523.0329,523.13,521.67,521.96,13302.0
2020-08-27 13:16:00,523.6,523.6,523.02,523.1372,8217.0
2020-08-27 13:15:00,524.21,524.21,523.4001,523.5,7437.0
2020-08-27 13:14:00,524.29,524.38,523.65,524.37,12465.0
2020-08-27 13:13:00,524.845,525.055,524.15,524.2837,9317.0
2020-08-27 13:12:00,524.64,525.1,524.34,524.86,13862.0
2020-08-27 13:11:00,524.42,524.68,524.03,524.62,15615.0
2020-08-27 13:10:00,523.61,524.7,523.4,524.58,28808.0
2020-08-27 13:09:00,522.9,523.64,522.8,523.485,20933.0
2020-08-27 13:08:00,522.95,523.34,522.81,523.29,17337.0
2020-08-27 13:07:00,521.9496,523.0,521.9496,522.99,15407.0
2020-08-27 13:06:00,523.135,523.135,521.2471,521.69,28747.0
2020-08-27 13:05:00,523.14,523.42,522.2809,523.42,10655.0
2020-08-27 13:04:00,523.185,523.3385,522.11,522.7301,20118.0
2020-08-27 13:03:00,522.42,523.44,522.42,523.2595,16805.0
2020-08-27 13:02:00,523.45,523.59,522.3721,522.42,26353.0
2020-08-27 13:01:00,523.41,523.9599,523.05,523.6,12637.0
2020-08-27 13:00:00,523.76,524.32,523.54,523.805,24050.0
2020-08-27 12:59:00,524.06,524.74,523.5965,523.5965,9183.0
2020-08-27 12:58:00,524.53,524.86,524.2,524.2,10610.0
2020-08-27 12:57:00,525.35,525.35,524.13,524.485,11030.0
2020-08-27 12:56:00,523.91,525.445,523.91,525.41,32644.0
2020-08-27 12:55:00,522.13,524.21,522.1,524.0,28064.0
2020-08-27 12:54:00,523.66,523.9578,522.0008,522.3,24094.0
2020-08-27 12:53:00,523.8924,524.75,523.63,523.695,22043.0
2020-08-27 12:52:00,525.46,525.46,523.54,523.93,19615.0
2020-08-27 12:51:00,525.81,525.81,524.49,524.99,38006.0
2020-08-27 12:50:00,526.125,526.25,525.32,525.88,24979.0
2020-08-27 12:49:00,526.715,527.34,526.1,526.1,10208.0
2020-08-27 12:48:00,527.75,527.75,526.22,527.01,14765.0
2020-08-27 12:47:00,526.74,527.865,526.74,527.865,12155.0
2020-08-27 12:46:00,527.66,527.66,526.145,526.4701,19909.0
2020-08-27 12:45:00,528.09,528.09,527.465,527.6706,4910.0
2020-08-27 12:44:00,527.54,528.7399,527.37,528.31,13801.0
2020-08-27 12:43:00,527.04,527.5199,526.8,527.5096,13808.0
2020-08-27 12:42:00,527.81,528.22,526.82,526.92,16486.0
2020-08-27 12:41:00,528.245,528.42,527.79,528.0174,15216.0
2020-08-27 12:40:00,527.29,528.0601,527.29,528.035,14356.0
2020-08-27 12:39:00,526.7914,527.5,526.69,527.4974,24863.0
2020-08-27 12:38:00,527.16,527.72,526.85,527.1,14551.0
2020-08-27 12:37:00,527.395,527.4544,526.98,527.16,21980.0
2020-08-27 12:36:00,527.41,527.52,527.0,527.345,16897.0
2020-08-27 12:35:00,527.94,528.11,527.2501,527.47,17785.0
2020-08-27 12:34:00,528.2101,528.49,527.6589,527.77,22540.0
2020-08-27 12:33:00,528.43,528.7,528.2,528.2,4698.0
2020-08-27 12:32:00,528.88,528.92,528.3,528.315,8735.0
2020-08-27 12:31:00,528.325,528.85,528.26,528.8345,14786.0
2020-08-27 12:30:00,529.62,529.7999,528.255,528.2925,14929.0
2020-08-27 12:29:00,529.54,530.2172,529.25,529.886,50169.0
2020-08-27 12:28:00,528.761,529.663,528.761,529.3998,20079.0
2020-08-27 12:27:00,529.2102,529.34,528.5543,528.7518,12437.0
2020-08-27 12:26:00,529.74,529.74,529.01,529.21,12653.0
2020-08-27 12:25:00,529.0,529.78,528.9472,529.615,24205.0
2020-08-27 12:24:00,528.5631,529.13,528.5,529.08,23020.0
2020-08-27 12:23:00,528.1,528.56,527.53,528.56,22311.0
2020-08-27 12:22:00,527.555,528.2899,527.51,528.0953,20315.0
2020-08-27 12:21:00,528.22,528.6019,527.41,527.51,38587.0
2020-08-27 12:20:00,528.9295,528.9295,528.13,528.25,23197.0
2020-08-27 12:19:00,529.2199,529.36,528.66,528.94,11539.0
2020-08-27 12:18:00,529.02,529.721,529.0,529.16,12532.0
2020-08-27 12:17:00,530.0532,530.0532,529.1,529.3799,8196.0
2020-08-27 12:16:00,529.7,530.06,529.4,529.9675,13224.0
2020-08-27 12:15:00,530.055,530.1328,529.35,529.68,19359.0
2020-08-27 12:14:00,530.19,530.31,529.83,530.05,17707.0
2020-08-27 12:13:00,530.6,530.94,530.07,530.4245,10095.0
2020-08-27 12:12:00,531.12,531.315,530.655,530.73,15957.0
2020-08-27 12:11:00,530.34,531.75,530.22,531.1,34005.0
2020-08-27 12:10:00,530.34,530.59,530.17,530.23,13550.0
2020-08-27 12:09:00,530.6973,530.6973,530.1425,530.385,13046.0
2020-08-27 12:08:00,529.2282,530.92,529.2282,530.64,28058.0
2020-08-27 12:07:00,529.27,529.7099,528.99,529.06,12216.0
2020-08-27 12:06:00,529.7174,529.7174,528.86,529.09,23662.0
2020-08-27 12:05:00,529.77,529.77,529.36,529.64,11604.0
2020-08-27 12:04:00,529.5132,530.0698,529.2901,529.68,13422.0
2020-08-27 12:03:00,530.565,530.565,529.43,529.43,33883.0
2020-08-27 12:02:00,530.87,531.1423,530.4,530.85,13419.0
2020-08-27 12:01:00,531.56,531.6328,530.91,530.91,16953.0
2020-08-27 12:00:00,531.23,531.6864,531.03,531.425,14524.0
2020-08-27 11:59:00,531.99,532.045,531.1,531.2,17438.0
2020-08-27 11:58:00,532.3,532.49,531.78,531.815,9646.0
2020-08-27 11:57:00,532.7,532.7498,531.5385,532.2192,24057.0
2020-08-27 11:56:00,533.27,533.49,532.81,532.81,5469.0
2020-08-27 11:55:00,533.08,533.6737,533.08,533.2637,4728.0
2020-08-27 11:54:00,533.4,533.4896,533.0537,533.17,7835.0
2020-08-27 11:53:00,533.8899,533.92,533.5,533.58,7430.0
2020-08-27 11:52:00,534.03,534.385,533.8,533.8,12085.0
2020-08-27 11:51:00,534.32,534.32,534.0,534.16,3316.0
2020-08-27 11:50:00,534.17,534.17,533.72,534.05,4919.0
2020-08-27 11:49:00,534.72,534.72,534.115,534.42,3063.0
2020-08-27 11:48:00,534.95,534.951,534.115,534.71,5227.0
2020-08-27 11:47:00,533.015,535.068,532.89,534.8348,32896.0
2020-08-27 11:46:00,533.62,533.815,532.91,532.91,24006.0
2020-08-27 11:45:00,533.7,533.89,532.84,533.157,25860.0
2020-08-27 11:44:00,534.22,534.35,533.91,533.91,6989.0
2020-08-27 11:43:00,534.4491,534.5,534.0313,534.145,4657.0
2020-08-27 11:42:00,534.99,534.99,534.22,534.36,9939.0
2020-08-27 11:41:00,534.98,535.0,534.3101,534.825,12786.0
2020-08-27 11:40:00,534.62,534.94,534.271,534.94,9422.0
2020-08-27 11:39:00,534.06,534.6287,534.06,534.6287,9057.0
2020-08-27 11:38:00,534.5,534.5,534.11,534.14,7444.0
2020-08-27 11:37:00,534.179,534.69,534.0,534.505,9812.0
2020-08-27 11:36:00,533.68,534.4262,533.265,533.97,17336.0
2020-08-27 11:35:00,533.58,533.8335,533.55,533.72,5456.0
2020-08-27 11:34:00,532.86,533.94,532.5,533.7817,23918.0
2020-08-27 11:33:00,532.6,533.27,532.5,532.725,10833.0
2020-08-27 11:32:00,533.86,533.86,532.5,532.75,19927.0
2020-08-27 11:31:00,533.74,534.01,533.52,533.85,10189.0
2020-08-27 11:30:00,533.875,533.875,533.59,533.6325,8733.0
2020-08-27 11:29:00,533.68,534.08,533.68,533.9305,7906.0
2020-08-27 11:28:00,534.03,534.3,533.75,534.22,7563.0
2020-08-27 11:27:00,533.8,534.4,533.8,533.915,20541.0
2020-08-27 11:26:00,533.67,534.2,533.6,533.735,11281.0
2020-08-27 11:25:00,533.79,533.87,533.52,533.6,5306.0
2020-08-27 11:24:00,533.955,534.09,533.4973,533.84,4453.0
2020-08-27 11:23:00,533.6249,534.1256,533.186,533.96,11930.0
2020-08-27 11:22:00,534.02,534.17,533.6,533.77,10594.0
2020-08-27 11:21:00,533.52,534.4099,533.52,534.035,11160.0
2020-08-27 11:20:00,534.115,534.12,533.4,533.755,12998.0
2020-08-27 11:19:00,534.1,534.4799,534.0,534.04,8106.0
2020-08-27 11:18:00,534.19,534.694,533.5973,533.98,17758.0
2020-08-27 11:17:00,535.39,535.495,534.0001,534.105,26823.0
2020-08-27 11:16:00,536.475,536.6,535.41,535.41,10604.0
2020-08-27 11:15:00,536.18,536.6674,535.99,536.405,9345.0
2020-08-27 11:14:00,536.6,536.89,536.24,536.265,15537.0
2020-08-27 11:13:00,535.78,536.51,535.76,536.46,21475.0
2020-08-27 11:12:00,535.11,535.71,535.06,535.585,7863.0
2020-08-27 11:11:00,535.7401,535.9684,535.29,535.415,11328.0
2020-08-27 11:10:00,535.75,536.09,535.68,535.9134,12414.0
2020-08-27 11:09:00,536.15,536.2899,535.7,535.89,8061.0
2020-08-27 11:08:00,536.43,536.52,535.92,536.266,15750.0
2020-08-27 11:07:00,537.302,537.47,536.47,536.47,12671.0
2020-08-27 11:06:00,536.8999,537.6199,536.52,537.47,39288.0
2020-08-27 11:05:00,535.98,536.92,535.9,536.9,29778.0
2020-08-27 11:04:00,534.75,535.96,534.6988,535.96,528973.0
2020-08-27 11:03:00,534.38,534.88,534.2091,534.595,14905.0
2020-08-27 11:02:00,533.975,534.7,533.975,534.2,14478.0
2020-08-27 11:01:00,533.567,534.1199,533.567,533.975,9931.0
2020-08-27 11:00:00,533.84,534.05,533.3507,533.38,12224.0
2020-08-27 10:59:00,532.98,533.85,532.98,533.85,18769.0
2020-08-27 10:58:00,532.655,533.47,532.09,533.26,19622.0
2020-08-27 10:57:00,532.115,532.91,532.0,532.71,13972.0
2020-08-27 10:56:00,532.485,532.485,531.93,532.09,5728.0
2020-08-27 10:55:00,531.592,532.65,531.592,532.575,6592.0
2020-08-27 10:54:00,531.93,532.07,531.41,531.83,7950.0
2020-08-27 10:53:00,532.14,532.52,531.75,531.96,8332.0
2020-08-27 10:52:00,533.0455,533.0455,532.19,532.3124,7441.0
2020-08-27 10:51:00,533.185,533.185,532.6,533.0404,10784.0
2020-08-27 10:50:00,533.4699,533.57,533.07,533.1764,11425.0
2020-08-27 10:49:00,533.8227,533.93,533.02,533.215,6455.0
2020-08-27 10:48:00,533.47,533.77,533.06,533.77,9403.0
2020-08-27 10:47:00,533.41,533.73,532.75,533.7,11784.0
2020-08-27 10:46:00,533.265,533.861,533.11,533.49,10319.0
2020-08-27 10:45:00,532.83,533.4948,532.6407,533.265,12398.0
2020-08-27 10:44:00,533.4899,533.4928,532.5852,532.875,7500.0
2020-08-27 10:43:00,533.41,533.6833,532.46,533.2935,24834.0
2020-08-27 10:42:00,533.665,534.3195,533.4,533.44,7098.0
2020-08-27 10:41:00,534.6,535.09,533.62,534.3445,22500.0
2020-08-27 10:40:00,534.0,534.5,533.88,534.2801,10349.0
2020-08-27 10:39:00,534.49,534.78,534.05,534.243,17553.0
2020-08-27 10:38:00,534.0,534.305,533.7901,534.18,9663.0
2020-08-27 10:37:00,533.37,533.9899,533.07,533.86,20548.0
2020-08-27 10:36:00,534.55,534.55,533.3666,533.375,18602.0
2020-08-27 10:35:00,533.6,534.4881,533.4418,534.4881,23778.0
2020-08-27 10:34:00,533.625,534.045,533.6,533.61,23229.0
2020-08-27 10:33:00,533.7399,534.145,533.5005,533.705,16918.0
2020-08-27 10:32:00,534.19,534.6299,533.6,533.7378,17384.0
2020-08-27 10:31:00,533.8277,534.275,533.29,534.18,22205.0
2020-08-27 10:30:00,532.88,534.0,532.38,533.97,17761.0
2020-08-27 10:29:00,531.585,532.77,531.52,532.62,14549.0
2020-08-27 10:28:00,532.25,532.3244,531.1445,532.2437,16138.0
2020-08-27 10:27:00,532.09,532.4752,531.7747,532.3824,11714.0
2020-08-27 10:26:00,531.3785,532.454,531.07,532.1196,15512.0
2020-08-27 10:25:00,532.35,532.6827,531.37,531.4796,19351.0
2020-08-27 10:24:00,532.3039,532.315,531.2838,532.075,21140.0
2020-08-27 10:23:00,531.84,533.06,531.84,532.4706,8777.0
2020-08-27 10:22:00,532.695,533.02,531.6026,532.22,20365.0
2020-08-27 10:21:00,533.25,533.873,532.37,533.0,48391.0
2020-08-27 10:20:00,532.04,533.71,531.66,533.2059,68046.0
2020-08-27 10:19:00,529.38,532.1,529.36,532.1,57459.0
2020-08-27 10:18:00,528.331,529.8485,528.21,529.33,30002.0
2020-08-27 10:17:00,529.5,529.9,528.1201,528.73,44964.0
2020-08-27 10:16:00,528.7168,529.99,528.6433,529.4588,43346.0
2020-08-27 10:15:00,527.9574,529.83,527.33,528.7415,55810.0
2020-08-27 10:14:00,526.5336,528.6299,526.5336,527.995,68742.0
2020-08-27 10:13:00,528.04,528.83,526.52,526.785,60440.0
2020-08-27 10:12:00,530.2401,530.2401,527.89,528.31,75614.0
2020-08-27 10:11:00,530.9,531.79,530.356,530.4839,18532.0
2020-08-27 10:10:00,531.0,531.53,530.2,530.8401,43249.0
2020-08-27 10:09:00,531.5,533.44,530.86,531.08,39286.0
2020-08-27 10:08:00,532.59,533.2091,531.1189,531.3326,37246.0
2020-08-27 10:07:00,534.0,534.05,531.84,532.2294,53927.0
2020-08-27 10:06:00,534.205,534.91,533.98,534.02,32326.0
2020-08-27 10:05:00,533.8,534.9403,533.8,534.29,31090.0
2020-08-27 10:04:00,534.62,535.3828,533.3335,533.3335,44331.0
2020-08-27 10:03:00,532.2849,534.75,532.2849,534.54,43164.0
2020-08-27 10:02:00,533.1225,533.545,531.98,532.3678,38792.0
2020-08-27 10:01:00,533.22,533.63,531.77,532.75,60735.0
2020-08-27 10:00:00,534.42,534.42,533.0,533.0,21315.0
2020-08-27 09:59:00,533.51,534.2778,532.68,534.2778,31736.0
2020-08-27 09:58:00,534.705,534.705,533.0801,533.52,20224.0
2020-08-27 09:57:00,533.48,535.32,533.2663,534.61,44207.0
2020-08-27 09:56:00,532.87,533.4041,532.3478,533.325,26354.0
2020-08-27 09:55:00,533.7986,534.09,532.2,532.995,54680.0
2020-08-27 09:54:00,534.395,534.395,533.07,533.728,25228.0
2020-08-27 09:53:00,534.9712,534.9712,533.5852,534.44,31379.0
2020-08-27 09:52:00,533.65,535.6599,532.8198,535.095,68729.0
2020-08-27 09:51:00,535.37,535.55,533.57,533.9599,52080.0
2020-08-27 09:50:00,536.83,537.0,534.7,535.0,31365.0
2020-08-27 09:49:00,538.1119,538.1119,536.65,536.98,26832.0
2020-08-27 09:48:00,536.74,538.4399,536.74,537.7,23608.0
2020-08-27 09:47:00,537.81,538.68,536.65,536.85,40622.0
2020-08-27 09:46:00,539.93,541.0,537.7023,538.01,73910.0
2020-08-27 09:45:00,539.58,540.3,538.6858,539.9336,65871.0
2020-08-27 09:44:00,538.8967,540.0,537.87,539.755,82381.0
2020-08-27 09:43:00,538.0,539.03,537.419,538.7,62238.0
2020-08-27 09:42:00,537.125,537.76,536.0,537.6,63505.0
2020-08-27 09:41:00,533.5,537.19,533.37,537.153,77772.0
2020-08-27 09:40:00,534.55,535.05,532.6901,533.6151,82673.0
2020-08-27 09:39:00,536.52,536.835,534.06,534.35,70727.0
2020-08-27 09:38:00,538.8969,539.2799,536.52,536.735,40204.0
2020-08-27 09:37:00,536.27,539.67,536.27,538.7649,79976.0
2020-08-27 09:36:00,538.33,538.4353,535.42,535.83,60934.0
2020-08-27 09:35:00,537.95,538.88,536.9,538.42,66232.0
2020-08-27 09:34:00,535.305,538.11,533.7043,538.005,90703.0
2020-08-27 09:33:00,535.83,537.84,534.96,536.225,66837.0
2020-08-27 09:32:00,536.45,537.13,534.5,534.9,137946.0
2020-08-27 09:31:00,537.775,538.7899,536.45,536.4963,251024.0
2020-08-27 09:30:00,537.66,537.86,537.58,537.86,2194.0
2020-08-27 09:29:00,540.0,540.53,538.44,539.0,9904.0
2020-08-27 09:28:00,540.53,540.61,540.53,540.61,908.0
2020-08-27 09:27:00,541.01,541.01,541.01,541.01,608.0
2020-08-27 09:26:00,541.99,542.5,541.99,542.5,722.0
2020-08-27 09:25:00,542.0,542.0,542.0,542.0,981.0
2020-08-27 09:24:00,542.5,542.78,542.0,542.0,1812.0
2020-08-27 09:23:00,542.5,542.78,542.5,542.5,1558.0
2020-08-27 09:22:00,542.7798,542.78,542.74,542.78,1701.0
2020-08-27 09:21:00,542.7,542.7,542.7,542.7,739.0
2020-08-27 09:20:00,542.82,542.94,542.78,542.78,1656.0
2020-08-27 09:19:00,542.5,543.0,542.5,542.85,4434.0
2020-08-27 09:18:00,542.65,543.0,542.462,542.462,682.0
2020-08-27 09:17:00,540.6,543.84,540.54,541.76,9137.0
2020-08-27 09:16:00,540.34,540.5,540.34,540.5,2661.0
2020-08-27 09:15:00,538.0,539.8,538.0,539.12,4956.0
2020-08-27 09:14:00,538.0,538.0,538.0,538.0,745.0
2020-08-27 09:12:00,538.79,538.79,538.79,538.79,291.0
2020-08-27 09:11:00,537.72,537.8702,537.72,537.8702,4503.0
2020-08-27 09:10:00,538.49,538.49,537.72,537.72,9472.0
2020-08-27 09:09:00,539.0,539.0,537.72,538.23,14877.0
2020-08-27 09:08:00,538.94,539.0,538.47,539.0,4174.0
2020-08-27 09:07:00,538.63,538.63,538.0,538.0,14412.0
2020-08-27 09:06:00,539.0,539.0,538.63,538.63,13521.0
2020-08-27 09:05:00,539.0,539.0,539.0,539.0,482.0
2020-08-27 09:04:00,539.0001,539.07,539.0,539.07,750.0
2020-08-27 09:03:00,539.0026,539.0026,539.0026,539.0026,826.0
2020-08-27 09:01:00,540.3747,540.4,540.3747,540.4,557.0
2020-08-27 08:54:00,540.0,540.0,540.0,540.0,661.0
2020-08-27 08:53:00,539.67,539.67,539.51,539.51,777.0
2020-08-27 08:51:00,539.7,539.7,539.7,539.7,145.0
2020-08-27 08:49:00,540.0,540.0,540.0,540.0,544.0
2020-08-27 08:47:00,539.75,539.75,539.75,539.75,279.0
2020-08-27 08:45:00,540.5,540.5,540.5,540.5,512.0
2020-08-27 08:44:00,540.5,540.5,540.5,540.5,103.0
2020-08-27 08:43:00,540.5,540.5,540.0001,540.0001,1003.0
2020-08-27 08:42:00,540.5,540.5,540.5,540.5,366.0
2020-08-27 08:41:00,540.5,540.5,540.475,540.475,403.0
2020-08-27 08:40:00,540.11,540.5,540.11,540.5,280.0
2020-08-27 08:39:00,540.5,540.5,540.0,540.11,1147.0
2020-08-27 08:38:00,540.96,540.96,540.96,540.96,322.0
2020-08-27 08:37:00,540.1669,540.1669,540.1669,540.1669,463.0
2020-08-27 08:35:00,541.5,541.5,541.5,541.5,749.0
2020-08-27 08:32:00,540.74,541.0,540.74,541.0,1197.0
2020-08-27 08:27:00,540.26,540.26,540.22,540.22,1052.0
2020-08-27 08:25:00,540.47,540.47,540.0,540.0,487.0
2020-08-27 08:23:00,540.44,540.9478,540.44,540.9478,1681.0
2020-08-27 08:22:00,540.393,540.393,540.393,540.393,112.0
2020-08-27 08:17:00,540.9228,540.9228,540.9228,540.9228,489.0
2020-08-27 08:16:00,538.77,538.8,538.77,538.8,965.0
2020-08-27 08:15:00,538.48,538.48,538.48,538.48,465.0
2020-08-27 08:12:00,538.09,538.09,538.09,538.09,406.0
2020-08-27 08:10:00,538.15,538.15,538.0,538.1,1026.0
2020-08-27 08:09:00,538.0,538.0,538.0,538.0,548.0
2020-08-27 08:07:00,538.5,538.5,537.5,537.5,1006.0
2020-08-27 08:06:00,538.8,538.8,538.8,538.8,644.0
2020-08-27 08:05:00,538.9999,539.2598,538.9998,539.2598,1331.0
2020-08-27 08:03:00,539.26,539.26,539.26,539.26,276.0
2020-08-27 08:01:00,538.2125,546.17,538.2125,546.17,8086.0
2020-08-27 07:53:00,538.8,538.85,538.8,538.85,614.0
2020-08-27 07:52:00,538.0,538.0,537.86,538.0,1574.0
2020-08-27 07:50:00,539.6,539.6,538.0,538.0,1264.0
2020-08-27 07:49:00,541.24,541.24,540.01,540.01,1334.0
2020-08-27 07:48:00,542.04,542.04,542.04,542.04,811.0
2020-08-27 07:42:00,542.12,542.12,542.12,542.12,145.0
2020-08-27 07:36:00,542.38,542.45,542.38,542.45,497.0
2020-08-27 07:34:00,541.93,541.95,541.87,541.95,825.0
2020-08-27 07:31:00,541.56,541.56,541.56,541.56,438.0
2020-08-27 07:30:00,541.29,541.35,541.29,541.35,1379.0
2020-08-27 07:29:00,541.2,541.35,541.2,541.35,472.0
2020-08-27 07:27:00,539.8,539.8,539.8,539.8,202.0
2020-08-27 07:22:00,540.0,540.0,540.0,540.0,738.0
2020-08-27 07:21:00,540.11,540.11,540.11,540.11,574.0
2020-08-27 07:20:00,540.7,540.7,540.07,540.07,1073.0
2020-08-27 07:18:00,541.0,541.0,541.0,541.0,161.0
2020-08-27 07:15:00,541.35,541.35,541.35,541.35,215.0
2020-08-27 07:14:00,540.94,541.0,540.94,541.0,652.0
2020-08-27 07:12:00,541.0,541.0,541.0,541.0,306.0
2020-08-27 07:10:00,541.19,541.19,540.55,540.55,682.0
2020-08-27 07:09:00,541.25,541.25,541.25,541.25,120.0
2020-08-27 07:08:00,540.25,540.25,540.25,540.25,520.0
2020-08-27 07:05:00,541.6,541.6,541.6,541.6,253.0
2020-08-27 07:04:00,540.5,540.5,540.46,540.46,868.0
2020-08-27 07:03:00,540.75,540.75,540.75,540.75,857.0
2020-08-27 07:01:00,542.0,542.0,541.36,541.36,917.0
2020-08-27 07:00:00,541.94,542.0,541.94,542.0,290.0
2020-08-27 06:56:00,541.65,541.65,541.65,541.65,504.0
2020-08-27 06:33:00,540.3,540.3,540.3,540.3,204.0
2020-08-27 06:16:00,540.0,540.0,540.0,540.0,303.0
2020-08-27 06:10:00,541.02,541.02,541.02,541.02,100.0
2020-08-27 05:52:00,541.2,541.2,541.2,541.2,103.0
2020-08-27 05:36:00,541.71,541.71,541.71,541.71,783.0
2020-08-27 05:34:00,541.0,541.0,541.0,541.0,174.0
2020-08-27 05:27:00,539.0,539.0,539.0,539.0,516.0
2020-08-27 05:04:00,539.05,539.43,539.0,539.0,959.0
2020-08-27 04:59:00,539.89,539.89,539.89,539.89,100.0
2020-08-27 04:46:00,539.56,539.56,539.43,539.43,572.0
2020-08-27 04:36:00,542.39,542.39,542.39,542.39,123.0
2020-08-27 04:31:00,541.9,542.0,541.9,542.0,543.0
2020-08-27 04:08:00,542.0,542.0,542.0,542.0,175.0
2020-08-26 20:00:00,541.2,542.5,541.2,542.5,1257.0
2020-08-26 19:58:00,541.2,541.2,541.2,541.2,573.0
2020-08-26 19:56:00,541.11,542.0,541.11,542.0,418.0
2020-08-26 19:53:00,542.3,542.3,542.3,542.3,230.0
2020-08-26 19:52:00,541.61,541.61,541.61,541.61,306.0
2020-08-26 19:51:00,541.8,541.8,541.8,541.8,351.0
2020-08-26 19:50:00,542.0,542.0,541.76,541.76,444.0
2020-08-26 19:49:00,542.6,542.6,542.6,542.6,206.0
2020-08-26 19:48:00,542.0,542.0,541.8,541.8,607.0
2020-08-26 19:45:00,542.64,542.64,542.6,542.6,1360.0
2020-08-26 19:38:00,543.22,543.22,543.22,543.22,319.0
2020-08-26 19:35:00,542.61,542.61,542.61,542.61,335.0
2020-08-26 19:33:00,543.0,543.03,543.0,543.03,493.0
2020-08-26 19:32:00,543.03,543.03,543.03,543.03,407.0
2020-08-26 19:28:00,542.75,543.07,542.75,543.07,909.0
2020-08-26 19:27:00,542.75,542.75,542.75,542.75,991.0
2020-08-26 19:25:00,543.1,543.1,543.1,543.1,141.0
2020-08-26 19:24:00,542.75,543.05,542.75,543.05,387.0
2020-08-26 19:21:00,543.0,543.0,543.0,543.0,102.0
2020-08-26 19:20:00,543.0,543.0,543.0,543.0,422.0
2020-08-26 19:17:00,542.83,542.83,542.83,542.83,210.0
2020-08-26 18:58:00,543.95,544.3,543.95,544.3,409.0
2020-08-26 18:57:00,543.06,543.4,543.06,543.4,808.0
2020-08-26 18:54:00,543.67,543.67,543.67,543.67,122.0
2020-08-26 18:53:00,542.71,542.71,542.71,542.71,254.0
